Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,30/11/13,0:00:00,Hoffenheim,Werder Bremen,4,4,D,2,2,D,asd,18,13,8,6,28,20,3,9,2,5,0,0
D1,30/11/13,0:00:00,Leverkusen,Nurnberg,3,0,H,1,0,H,asd,17,16,7,5,18,14,4,5,1,3,0,0
D1,30/11/13,0:00:00,Mainz,Dortmund,1,3,A,0,0,D,asd,12,16,6,6,11,16,6,5,1,0,1,0
D1,30/11/13,0:00:00,Schalke 04,Stuttgart,3,0,H,1,0,H,asd,12,9,5,1,15,17,5,2,2,0,0,0
D1,1/12/2013,0:00:00,Hannover,Ein Frankfurt,2,0,H,1,0,H,asd,13,12,3,4,19,18,7,7,1,2,0,1
D1,1/12/2013,0:00:00,M'gladbach,Freiburg,1,0,H,0,0,D,asd,12,9,4,4,8,14,6,4,1,2,0,0
D1,6/12/2013,0:00:00,Nurnberg,Mainz,1,1,D,1,0,H,asd,16,12,5,4,6,11,14,3,1,2,0,1
D1,7/12/2013,0:00:00,Dortmund,Leverkusen,0,1,A,0,1,A,asd,13,7,5,4,18,25,3,4,1,4,1,1
D1,7/12/2013,0:00:00,Ein Frankfurt,Hoffenheim,1,2,A,0,0,D,asd,13,11,7,4,21,27,4,4,5,2,0,0
D1,7/12/2013,0:00:00,Hamburg,Augsburg,0,1,A,0,1,A,asd,8,16,5,6,17,17,7,11,2,1,0,0
D1,7/12/2013,0:00:00,M'gladbach,Schalke 04,2,1,H,2,1,H,asd,19,9,8,3,11,17,8,1,1,3,0,1
D1,7/12/2013,0:00:00,Stuttgart,Hannover,4,2,H,2,2,D,asd,13,14,8,4,15,20,3,3,1,2,0,0
D1,7/12/2013,0:00:00,Werder Bremen,Bayern Munich,0,7,A,0,3,A,asd,6,17,2,10,13,15,2,7,4,2,0,0
D1,8/12/2013,0:00:00,Braunschweig,Hertha,0,2,A,0,1,A,asd,13,16,2,6,18,22,8,2,2,4,1,0
D1,8/12/2013,0:00:00,Freiburg,Wolfsburg,0,3,A,0,2,A,asd,13,17,2,7,11,16,4,7,0,1,0,0
D1,13/12/13,0:00:00,Hertha,Werder Bremen,3,2,H,2,2,D,asd,12,9,4,4,15,21,6,4,1,2,0,0
D1,14/12/13,0:00:00,Augsburg,Braunschweig,4,1,H,3,0,H,asd,20,9,8,1,16,14,5,0,2,2,0,0
D1,14/12/13,0:00:00,Bayern Munich,Hamburg,3,1,H,1,0,H,asd,22,13,8,6,13,15,5,2,0,2,0,0
D1,14/12/13,0:00:00,Hannover,Nurnberg,3,3,D,0,3,A,asd,21,16,6,6,13,21,5,7,3,2,0,0
D1,14/12/13,0:00:00,Hoffenheim,Dortmund,2,2,D,2,1,H,asd,14,16,4,8,19,13,2,4,2,3,0,0
D1,14/12/13,0:00:00,Mainz,M'gladbach,0,0,D,0,0,D,asd,6,10,0,1,6,8,1,4,0,2,0,0
D1,14/12/13,0:00:00,Wolfsburg,Stuttgart,3,1,H,1,0,H,asd,12,9,6,4,18,21,2,4,2,2,0,0
D1,15/12/13,0:00:00,Leverkusen,Ein Frankfurt,0,1,A,0,0,D,asd,15,16,7,5,15,23,8,4,4,3,0,0
D1,15/12/13,0:00:00,Schalke 04,Freiburg,2,0,H,1,0,H,asd,13,8,4,1,17,19,8,4,0,3,0,0
D1,20/12/13,0:00:00,Ein Frankfurt,Augsburg,1,1,D,1,1,D,asd,5,9,5,3,18,14,4,3,3,2,0,0
D1,21/12/13,0:00:00,Braunschweig,Hoffenheim,1,0,H,1,0,H,asd,14,16,8,3,17,19,7,8,1,2,1,0
D1,21/12/13,0:00:00,Dortmund,Hertha,1,2,A,1,2,A,asd,20,6,5,4,20,19,5,0,2,3,0,0
D1,21/12/13,0:00:00,Freiburg,Hannover,2,1,H,2,0,H,asd,11,20,3,6,16,13,0,1,1,2,0,0
D1,21/12/13,0:00:00,Hamburg,Mainz,2,3,A,1,0,H,asd,18,13,8,7,21,13,5,3,1,1,1,0
D1,21/12/13,0:00:00,Nurnberg,Schalke 04,0,0,D,0,0,D,asd,15,8,4,2,14,19,9,4,0,0,0,0
D1,21/12/13,0:00:00,Werder Bremen,Leverkusen,1,0,H,0,0,D,asd,11,22,3,5,14,10,5,9,2,3,0,0
D1,22/12/13,0:00:00,M'gladbach,Wolfsburg,2,2,D,0,0,D,asd,14,18,4,13,10,12,4,4,1,3,0,0
D1,24/01/14,0:00:00,M'gladbach,Bayern Munich,0,2,A,0,1,A,asd,10,24,5,13,12,9,5,5,2,1,0,0
D1,25/01/14,0:00:00,Dortmund,Augsburg,2,2,D,1,0,H,asd,18,6,4,1,17,25,5,1,2,2,0,0
D1,25/01/14,0:00:00,Ein Frankfurt,Hertha,1,0,H,1,0,H,asd,5,7,1,2,20,23,1,2,2,3,0,0
D1,25/01/14,0:00:00,Freiburg,Leverkusen,3,2,H,1,2,A,asd,13,15,5,8,14,10,4,8,2,1,0,0
D1,25/01/14,0:00:00,Nurnberg,Hoffenheim,4,0,H,2,0,H,asd,16,12,7,3,19,25,3,3,1,3,0,0
D1,25/01/14,0:00:00,Stuttgart,Mainz,1,2,A,1,1,D,asd,14,10,5,4,17,13,5,3,1,2,0,0
D1,25/01/14,0:00:00,Wolfsburg,Hannover,1,3,A,1,1,D,asd,24,10,8,6,14,17,7,3,2,1,0,0
D1,26/01/14,0:00:00,Hamburg,Schalke 04,0,3,A,0,1,A,asd,11,12,3,9,9,23,3,3,0,2,0,0
D1,26/01/14,0:00:00,Werder Bremen,Braunschweig,0,0,D,0,0,D,asd,12,7,3,2,20,17,6,3,2,2,0,0
D1,29/01/14,0:00:00,Stuttgart,Bayern Munich,1,2,A,1,0,H,asd,11,24,3,7,13,10,2,8,5,3,0,0
D1,31/01/14,0:00:00,Braunschweig,Dortmund,1,2,A,0,1,A,asd,16,20,5,6,18,17,7,8,0,1,0,0
D1,1/2/2014,0:00:00,Augsburg,Werder Bremen,3,1,H,1,1,D,asd,20,4,5,0,11,20,6,4,1,3,0,1
D1,1/2/2014,0:00:00,Hannover,M'gladbach,3,1,H,0,0,D,asd,16,12,6,6,9,14,7,7,1,2,0,0
D1,1/2/2014,0:00:00,Hoffenheim,Hamburg,3,0,H,2,0,H,asd,14,7,7,0,26,14,7,5,0,1,0,0
D1,1/2/2014,0:00:00,Leverkusen,Stuttgart,2,1,H,1,1,D,asd,11,10,5,3,17,16,4,8,2,2,0,0
D1,1/2/2014,0:00:00,Mainz,Freiburg,2,0,H,1,0,H,asd,13,6,5,1,10,28,5,5,2,2,0,0
D1,1/2/2014,0:00:00,Schalke 04,Wolfsburg,2,1,H,1,0,H,asd,13,10,6,6,16,14,4,6,3,3,0,1
D1,2/2/2014,0:00:00,Bayern Munich,Ein Frankfurt,5,0,H,2,0,H,asd,25,9,14,3,16,12,12,2,0,0,0,0
D1,2/2/2014,0:00:00,Hertha,Nurnberg,1,3,A,1,1,D,asd,13,11,4,4,17,25,3,3,3,3,0,0
D1,7/2/2014,0:00:00,M'gladbach,Leverkusen,0,1,A,0,0,D,asd,14,12,3,3,11,15,4,3,2,4,0,0
D1,8/2/2014,0:00:00,Ein Frankfurt,Braunschweig,3,0,H,3,0,H,asd,19,10,7,1,14,23,10,2,2,1,0,0
D1,8/2/2014,0:00:00,Freiburg,Hoffenheim,1,1,D,0,0,D,asd,11,18,4,4,21,15,3,2,3,2,0,0
D1,8/2/2014,0:00:00,Hamburg,Hertha,0,3,A,0,3,A,asd,14,10,3,4,17,12,8,3,2,0,0,0
D1,8/2/2014,0:00:00,Nurnberg,Bayern Munich,0,2,A,0,1,A,asd,9,18,2,6,26,21,3,5,2,3,0,0
D1,8/2/2014,0:00:00,Werder Bremen,Dortmund,1,5,A,0,2,A,asd,11,15,5,8,18,12,5,9,2,2,0,0
D1,8/2/2014,0:00:00,Wolfsburg,Mainz,3,0,H,0,0,D,asd,17,8,7,2,22,14,4,1,2,2,0,0
D1,9/2/2014,0:00:00,Schalke 04,Hannover,2,0,H,2,0,H,asd,16,6,7,1,10,20,5,0,0,2,0,0
D1,9/2/2014,0:00:00,Stuttgart,Augsburg,1,4,A,0,2,A,asd,16,10,1,5,9,8,5,2,2,0,1,0
D1,14/02/14,0:00:00,Mainz,Hannover,2,0,H,0,0,D,asd,19,14,8,3,14,11,4,5,1,3,0,0
D1,15/02/14,0:00:00,Bayern Munich,Freiburg,4,0,H,3,0,H,asd,16,12,7,0,13,11,2,4,3,1,0,0
D1,15/02/14,0:00:00,Braunschweig,Hamburg,4,2,H,0,1,A,asd,14,18,7,8,14,24,7,8,6,5,0,0
D1,15/02/14,0:00:00,Dortmund,Ein Frankfurt,4,0,H,2,0,H,asd,21,7,11,1,17,18,6,5,1,3,0,0
D1,15/02/14,0:00:00,Hoffenheim,Stuttgart,4,1,H,1,0,H,asd,13,13,8,4,22,20,5,4,3,4,0,1
D1,15/02/14,0:00:00,Leverkusen,Schalke 04,1,2,A,0,1,A,asd,13,11,5,4,12,16,11,2,4,3,0,0
D1,15/02/14,0:00:00,Werder Bremen,M'gladbach,1,1,D,0,1,A,asd,15,17,7,6,10,14,5,10,3,1,0,0
D1,16/02/14,0:00:00,Augsburg,Nurnberg,0,1,A,0,0,D,asd,18,11,6,2,17,19,6,2,2,3,0,0
D1,16/02/14,0:00:00,Hertha,Wolfsburg,1,2,A,1,0,H,asd,13,8,4,3,12,16,4,6,0,2,0,0
D1,21/02/14,0:00:00,Schalke 04,Mainz,0,0,D,0,0,D,asd,16,15,4,8,19,8,4,9,1,2,0,0
D1,22/02/14,0:00:00,Freiburg,Augsburg,2,4,A,1,1,D,asd,13,18,5,10,14,13,2,4,3,2,0,0
D1,22/02/14,0:00:00,Hamburg,Dortmund,3,0,H,1,0,H,asd,13,15,6,4,17,19,3,6,2,2,0,0
D1,22/02/14,0:00:00,M'gladbach,Hoffenheim,2,2,D,2,0,H,asd,13,19,9,7,15,17,6,5,0,1,0,0
D1,22/02/14,0:00:00,Nurnberg,Braunschweig,2,1,H,0,1,A,asd,6,22,5,6,19,21,3,10,4,2,1,0
D1,22/02/14,0:00:00,Stuttgart,Hertha,1,2,A,1,1,D,asd,14,9,6,4,22,18,5,8,0,1,0,1
D1,22/02/14,0:00:00,Wolfsburg,Leverkusen,3,1,H,1,1,D,asd,9,18,5,6,15,19,0,4,1,4,0,0
D1,23/02/14,0:00:00,Ein Frankfurt,Werder Bremen,0,0,D,0,0,D,asd,21,3,4,0,16,18,14,2,1,3,0,1
D1,23/02/14,0:00:00,Hannover,Bayern Munich,0,4,A,0,2,A,asd,8,14,3,7,10,11,6,4,2,1,0,0
D1,28/02/14,0:00:00,Hertha,Freiburg,0,0,D,0,0,D,asd,9,7,2,5,11,14,4,4,0,0,0,0
D1,1/3/2014,0:00:00,Augsburg,Hannover,1,1,D,0,1,A,asd,16,10,5,2,14,17,7,2,2,3,0,0
D1,1/3/2014,0:00:00,Bayern Munich,Schalke 04,5,1,H,4,0,H,asd,22,10,12,4,8,12,14,4,1,0,0,1
D1,1/3/2014,0:00:00,Braunschweig,M'gladbach,1,1,D,0,1,A,asd,20,12,3,4,12,14,9,5,1,3,0,0
D1,1/3/2014,0:00:00,Dortmund,Nurnberg,3,0,H,0,0,D,asd,28,4,9,2,9,13,8,1,0,2,0,0
D1,1/3/2014,0:00:00,Leverkusen,Mainz,0,1,A,0,1,A,asd,19,9,8,3,19,13,7,0,4,1,0,0
D1,1/3/2014,0:00:00,Werder Bremen,Hamburg,1,0,H,1,0,H,asd,15,11,7,4,25,17,4,5,2,2,0,0
D1,2/3/2014,0:00:00,Ein Frankfurt,Stuttgart,2,1,H,0,1,A,asd,13,13,6,4,23,16,8,5,1,1,0,0
D1,2/3/2014,0:00:00,Hoffenheim,Wolfsburg,6,2,H,4,1,H,asd,17,6,12,5,15,21,4,3,0,2,0,1
D1,8/3/2014,0:00:00,Hamburg,Ein Frankfurt,1,1,D,0,1,A,asd,15,7,9,2,15,12,3,3,3,3,0,0
D1,8/3/2014,0:00:00,Hannover,Leverkusen,1,1,D,1,1,D,asd,19,9,7,1,5,14,9,2,1,1,0,0
D1,8/3/2014,0:00:00,M'gladbach,Augsburg,1,2,A,1,1,D,asd,15,19,8,4,9,11,3,6,0,0,0,0
D1,8/3/2014,0:00:00,Nurnberg,Werder Bremen,0,2,A,0,1,A,asd,15,12,4,5,17,11,6,2,3,4,0,0
D1,8/3/2014,0:00:00,Schalke 04,Hoffenheim,4,0,H,2,0,H,asd,24,10,9,2,19,18,4,3,3,3,0,0
D1,8/3/2014,0:00:00,Stuttgart,Braunschweig,2,2,D,2,1,H,asd,14,11,4,3,18,15,11,6,2,3,0,0
D1,8/3/2014,0:00:00,Wolfsburg,Bayern Munich,1,6,A,1,1,D,asd,12,18,3,12,15,9,5,3,1,0,0,0
D1,9/3/2014,0:00:00,Freiburg,Dortmund,0,1,A,0,0,D,asd,10,12,0,4,7,12,1,5,1,2,0,0
D1,9/3/2014,0:00:00,Mainz,Hertha,1,1,D,0,0,D,asd,16,12,6,9,13,14,5,4,2,2,0,0
D1,14/03/14,0:00:00,Augsburg,Schalke 04,1,2,A,1,1,D,asd,21,10,3,4,14,23,12,6,3,5,0,0
D1,15/03/14,0:00:00,Bayern Munich,Leverkusen,2,1,H,1,0,H,asd,23,6,8,3,11,18,12,6,2,3,0,0
D1,15/03/14,0:00:00,Braunschweig,Wolfsburg,1,1,D,0,1,A,asd,8,11,2,2,15,22,3,4,1,4,0,0
D1,15/03/14,0:00:00,Dortmund,M'gladbach,1,2,A,0,2,A,asd,25,7,7,3,11,11,8,3,1,0,0,1
D1,15/03/14,0:00:00,Hertha,Hannover,0,3,A,0,0,D,asd,16,7,5,3,8,17,6,1,1,2,0,0
D1,15/03/14,0:00:00,Hoffenheim,Mainz,2,4,A,0,0,D,asd,22,11,12,7,16,15,11,1,1,1,0,0
D1,15/03/14,0:00:00,Werder Bremen,Stuttgart,1,1,D,0,0,D,asd,10,16,3,3,18,19,2,9,2,3,0,0
D1,16/03/14,0:00:00,Ein Frankfurt,Freiburg,1,4,A,0,1,A,asd,26,7,10,5,19,17,12,1,2,5,0,0
D1,16/03/14,0:00:00,Hamburg,Nurnberg,2,1,H,0,0,D,asd,26,9,13,4,12,18,10,5,0,2,0,0
D1,21/03/14,0:00:00,Freiburg,Werder Bremen,3,1,H,1,0,H,asd,14,7,3,3,19,15,5,4,1,2,0,0
D1,22/03/14,0:00:00,Hannover,Dortmund,0,3,A,0,1,A,asd,9,15,3,5,12,16,5,3,1,1,0,0
D1,22/03/14,0:00:00,Mainz,Bayern Munich,0,2,A,0,0,D,asd,4,23,1,8,13,11,2,9,1,0,0,0
D1,22/03/14,0:00:00,M'gladbach,Hertha,3,0,H,3,0,H,asd,8,8,4,2,7,12,4,5,1,1,0,0
D1,22/03/14,0:00:00,Schalke 04,Braunschweig,3,1,H,1,0,H,asd,32,11,11,4,14,20,14,4,1,3,0,0
D1,22/03/14,0:00:00,Stuttgart,Hamburg,1,0,H,0,0,D,asd,12,6,3,1,18,13,5,2,1,0,0,1
D1,22/03/14,0:00:00,Wolfsburg,Augsburg,1,1,D,0,1,A,asd,10,12,1,2,23,11,6,3,1,1,1,0
D1,23/03/14,0:00:00,Leverkusen,Hoffenheim,2,3,A,1,2,A,asd,12,12,5,7,15,18,6,2,1,2,0,0
D1,23/03/14,0:00:00,Nurnberg,Ein Frankfurt,2,5,A,0,1,A,asd,13,23,4,9,19,15,2,5,0,1,1,0
D1,25/03/14,0:00:00,Braunschweig,Mainz,3,1,H,2,1,H,asd,14,12,3,5,16,25,6,7,2,1,0,0
D1,25/03/14,0:00:00,Dortmund,Schalke 04,0,0,D,0,0,D,asd,18,8,6,4,17,24,4,2,2,2,0,0
D1,25/03/14,0:00:00,Hertha,Bayern Munich,1,3,A,0,2,A,asd,4,13,2,6,13,8,2,3,1,0,0,0
D1,25/03/14,0:00:00,Werder Bremen,Wolfsburg,1,3,A,1,2,A,asd,6,19,2,9,18,19,3,8,2,1,0,0
D1,26/03/14,0:00:00,Augsburg,Leverkusen,1,3,A,0,1,A,asd,22,13,3,7,14,17,10,3,2,2,0,0
D1,26/03/14,0:00:00,Ein Frankfurt,M'gladbach,1,0,H,1,0,H,asd,14,9,4,2,11,12,11,7,3,1,0,0
D1,26/03/14,0:00:00,Hamburg,Freiburg,1,1,D,0,0,D,asd,21,11,5,4,17,15,6,3,1,2,0,0
D1,26/03/14,0:00:00,Hoffenheim,Hannover,3,1,H,1,1,D,asd,20,8,8,1,16,15,5,1,1,1,0,1
D1,26/03/14,0:00:00,Nurnberg,Stuttgart,2,0,H,1,0,H,asd,11,13,5,5,17,11,6,4,1,1,0,0
D1,28/03/14,0:00:00,Schalke 04,Hertha,2,0,H,1,0,H,asd,13,11,4,1,17,19,1,4,1,1,0,0
D1,29/03/14,0:00:00,Bayern Munich,Hoffenheim,3,3,D,3,2,H,asd,11,20,6,9,13,18,3,1,1,2,0,0
D1,29/03/14,0:00:00,Freiburg,Nurnberg,3,2,H,1,2,A,asd,14,9,7,2,16,22,8,4,2,3,0,1
D1,29/03/14,0:00:00,Leverkusen,Braunschweig,1,1,D,0,0,D,asd,15,9,4,2,16,13,7,1,2,1,0,0
D1,29/03/14,0:00:00,Mainz,Augsburg,3,0,H,2,0,H,asd,14,12,7,4,14,20,5,8,1,2,0,0
D1,29/03/14,0:00:00,Stuttgart,Dortmund,2,3,A,2,1,H,asd,11,17,3,5,15,14,2,9,0,2,1,0
D1,29/03/14,0:00:00,Wolfsburg,Ein Frankfurt,2,1,H,0,1,A,asd,22,11,9,4,19,19,4,3,2,4,0,0
D1,30/03/14,0:00:00,Hannover,Werder Bremen,1,2,A,1,0,H,asd,9,11,4,8,19,13,10,8,1,1,0,0
D1,30/03/14,0:00:00,M'gladbach,Hamburg,3,1,H,1,1,D,asd,17,17,9,7,11,15,6,10,0,1,0,0
D1,4/4/2014,0:00:00,Hamburg,Leverkusen,2,1,H,1,0,H,asd,18,19,5,8,16,15,4,14,1,1,0,0
D1,5/4/2014,0:00:00,Augsburg,Bayern Munich,1,0,H,1,0,H,asd,11,16,7,2,16,13,3,4,3,2,0,0
D1,5/4/2014,0:00:00,Dortmund,Wolfsburg,2,1,H,0,1,A,asd,10,19,5,3,15,14,7,2,2,1,0,0
D1,5/4/2014,0:00:00,Ein Frankfurt,Mainz,2,0,H,0,0,D,asd,14,17,7,5,11,18,2,6,3,4,0,0
D1,5/4/2014,0:00:00,Nurnberg,M'gladbach,0,2,A,0,1,A,asd,14,15,3,6,7,16,8,5,1,2,0,0
D1,5/4/2014,0:00:00,Stuttgart,Freiburg,2,0,H,0,0,D,asd,12,18,5,8,13,17,3,6,2,1,0,0
D1,5/4/2014,0:00:00,Werder Bremen,Schalke 04,1,1,D,1,1,D,asd,19,9,5,5,17,20,9,4,1,2,0,0
D1,6/4/2014,0:00:00,Braunschweig,Hannover,3,0,H,2,0,H,asd,11,11,3,2,17,16,5,6,2,2,0,1
D1,6/4/2014,0:00:00,Hertha,Hoffenheim,1,1,D,1,1,D,asd,11,11,5,3,19,17,3,4,1,2,0,0
D1,11/4/2014,0:00:00,Schalke 04,Ein Frankfurt,2,0,H,0,0,D,asd,22,10,8,3,15,14,4,5,1,0,0,0
D1,12/4/2014,0:00:00,Bayern Munich,Dortmund,0,3,A,0,1,A,asd,14,9,3,6,17,13,12,2,2,2,1,0
D1,12/4/2014,0:00:00,Freiburg,Braunschweig,2,0,H,1,0,H,asd,18,13,8,4,15,20,3,3,2,4,0,0
D1,12/4/2014,0:00:00,Hannover,Hamburg,2,1,H,1,0,H,asd,31,5,15,3,20,16,5,2,0,1,0,0
D1,12/4/2014,0:00:00,Mainz,Werder Bremen,3,0,H,3,0,H,asd,23,9,5,2,12,17,3,12,0,4,0,0
D1,12/4/2014,0:00:00,M'gladbach,Stuttgart,1,1,D,0,1,A,asd,14,17,4,4,12,14,6,5,1,3,0,0
D1,12/4/2014,0:00:00,Wolfsburg,Nurnberg,4,1,H,2,1,H,asd,24,5,8,1,13,13,11,2,0,2,0,0
D1,13/04/14,0:00:00,Hoffenheim,Augsburg,2,0,H,2,0,H,asd,26,23,9,8,22,19,6,11,1,1,0,0
D1,13/04/14,0:00:00,Leverkusen,Hertha,2,1,H,2,1,H,asd,17,9,4,2,17,13,7,2,1,1,0,0
D1,17/04/14,0:00:00,Ein Frankfurt,Hannover,2,3,A,1,3,A,asd,14,16,6,7,24,22,3,4,4,4,0,0
D1,19/04/14,0:00:00,Augsburg,Hertha,0,0,D,0,0,D,asd,10,13,0,4,17,16,3,4,1,3,0,0
D1,19/04/14,0:00:00,Braunschweig,Bayern Munich,0,2,A,0,0,D,asd,7,12,1,3,19,16,2,3,2,1,0,0
D1,19/04/14,0:00:00,Dortmund,Mainz,4,2,H,2,1,H,asd,30,9,11,2,9,18,12,2,1,1,0,1
D1,19/04/14,0:00:00,Freiburg,M'gladbach,4,2,H,0,1,A,asd,15,14,7,4,8,9,5,5,2,1,0,1
D1,19/04/14,0:00:00,Hamburg,Wolfsburg,1,3,A,0,2,A,asd,14,16,3,7,18,16,4,7,1,0,0,1
D1,19/04/14,0:00:00,Werder Bremen,Hoffenheim,3,1,H,1,1,D,asd,12,14,7,3,11,24,8,6,1,3,0,0
D1,20/04/14,0:00:00,Nurnberg,Leverkusen,1,4,A,1,1,D,asd,9,15,6,7,15,14,3,8,1,1,0,0
D1,20/04/14,0:00:00,Stuttgart,Schalke 04,3,1,H,1,0,H,asd,12,14,4,3,23,13,2,3,2,3,0,0
D1,25/04/14,0:00:00,Hannover,Stuttgart,0,0,D,0,0,D,asd,9,6,2,3,15,15,2,5,2,2,0,0
D1,26/04/14,0:00:00,Bayern Munich,Werder Bremen,5,2,H,1,2,A,asd,23,7,11,3,11,13,13,5,1,1,0,0
D1,26/04/14,0:00:00,Hertha,Braunschweig,2,0,H,0,0,D,asd,20,7,11,1,14,18,8,3,0,0,0,0
D1,26/04/14,0:00:00,Hoffenheim,Ein Frankfurt,0,0,D,0,0,D,asd,18,8,5,3,18,13,3,2,0,4,1,0
D1,26/04/14,0:00:00,Leverkusen,Dortmund,2,2,D,2,2,D,asd,16,14,5,6,14,9,7,5,1,1,0,0
D1,26/04/14,0:00:00,Mainz,Nurnberg,2,0,H,2,0,H,asd,18,13,5,1,6,11,8,7,0,2,0,0
D1,26/04/14,0:00:00,Wolfsburg,Freiburg,2,2,D,1,0,H,asd,23,13,7,7,13,14,11,7,2,2,0,0
D1,27/04/14,0:00:00,Augsburg,Hamburg,3,1,H,3,1,H,asd,15,19,5,5,16,19,4,5,1,2,0,0
D1,27/04/14,0:00:00,Schalke 04,M'gladbach,0,1,A,0,1,A,asd,17,12,6,6,11,1,12,9,2,0,0,0
D1,3/5/2014,0:00:00,Braunschweig,Augsburg,0,1,A,0,0,D,asd,17,24,6,10,21,21,7,9,2,2,0,0
D1,3/5/2014,0:00:00,Dortmund,Hoffenheim,3,2,H,3,1,H,asd,16,12,10,4,16,23,5,5,0,1,0,0
D1,3/5/2014,0:00:00,Ein Frankfurt,Leverkusen,0,2,A,0,2,A,asd,6,21,2,5,16,13,3,5,2,1,0,0
D1,3/5/2014,0:00:00,Freiburg,Schalke 04,0,2,A,0,1,A,asd,10,26,1,6,11,11,3,5,2,2,0,1
D1,3/5/2014,0:00:00,Hamburg,Bayern Munich,1,4,A,0,1,A,asd,10,18,5,8,14,7,2,5,1,1,0,1
D1,3/5/2014,0:00:00,M'gladbach,Mainz,3,1,H,1,0,H,asd,7,18,4,4,8,11,3,6,0,0,0,0
D1,3/5/2014,0:00:00,Nurnberg,Hannover,0,2,A,0,1,A,asd,15,14,8,7,12,18,8,5,3,1,0,0
D1,3/5/2014,0:00:00,Stuttgart,Wolfsburg,1,2,A,0,1,A,asd,6,13,2,6,11,15,2,5,1,1,0,0
D1,3/5/2014,0:00:00,Werder Bremen,Hertha,2,0,H,0,0,D,asd,12,11,4,4,18,17,5,11,3,1,0,0
D1,10/5/2014,0:00:00,Augsburg,Ein Frankfurt,2,1,H,1,1,D,asd,17,7,7,2,12,12,5,5,0,2,0,0
D1,10/5/2014,0:00:00,Bayern Munich,Stuttgart,1,0,H,0,0,D,asd,24,8,6,2,11,14,12,2,2,2,0,0
D1,10/5/2014,0:00:00,Hannover,Freiburg,3,2,H,1,0,H,asd,19,12,9,7,19,9,8,4,1,2,0,0
D1,10/5/2014,0:00:00,Hertha,Dortmund,0,4,A,0,2,A,asd,10,13,5,7,18,12,9,0,2,0,0,0
D1,10/5/2014,0:00:00,Hoffenheim,Braunschweig,3,1,H,1,0,H,asd,16,6,8,2,17,14,5,2,3,0,0,0
D1,10/5/2014,0:00:00,Leverkusen,Werder Bremen,2,1,H,1,1,D,asd,14,8,6,2,16,9,8,4,2,0,0,0
D1,10/5/2014,0:00:00,Mainz,Hamburg,3,2,H,1,1,D,asd,13,20,6,7,14,14,4,8,0,0,0,0
D1,10/5/2014,0:00:00,Schalke 04,Nurnberg,4,1,H,2,0,H,asd,22,11,11,4,12,20,7,3,0,5,0,0
D1,10/5/2014,0:00:00,Wolfsburg,M'gladbach,3,1,H,1,0,H,asd,19,13,10,3,9,10,7,8,2,4,0,0
D1,22/08/14,0:00:00,Bayern Munich,Wolfsburg,2,1,H,1,0,H,asd,17,9,10,4,5,9,9,3,0,2,0,0
D1,23/08/14,0:00:00,Dortmund,Leverkusen,0,2,A,0,1,A,asd,11,11,4,2,13,28,8,4,1,2,0,0
D1,23/08/14,0:00:00,Ein Frankfurt,Freiburg,1,0,H,1,0,H,asd,10,13,3,7,17,22,6,5,1,3,0,0
D1,23/08/14,0:00:00,FC Koln,Hamburg,0,0,D,0,0,D,asd,10,19,3,4,23,16,3,6,2,2,0,0
D1,23/08/14,0:00:00,Hannover,Schalke 04,2,1,H,0,0,D,asd,8,12,3,5,12,15,2,4,2,1,0,0
D1,23/08/14,0:00:00,Hertha,Werder Bremen,2,2,D,1,0,H,asd,19,9,5,5,17,18,9,5,1,2,0,0
D1,23/08/14,0:00:00,Hoffenheim,Augsburg,2,0,H,2,0,H,asd,10,12,3,2,19,15,7,3,2,3,0,0
D1,24/08/14,0:00:00,M'gladbach,Stuttgart,1,1,D,0,0,D,asd,19,7,6,3,8,16,6,3,2,1,0,0
D1,24/08/14,0:00:00,Paderborn,Mainz,2,2,D,1,1,D,asd,10,14,3,4,16,14,4,3,2,2,0,0
D1,29/08/14,0:00:00,Augsburg,Dortmund,2,3,A,0,2,A,asd,12,22,3,9,9,12,3,6,2,3,0,0
D1,30/08/14,0:00:00,Hamburg,Paderborn,0,3,A,0,1,A,asd,13,15,4,7,16,16,8,3,0,0,0,0
D1,30/08/14,0:00:00,Leverkusen,Hertha,4,2,H,0,1,A,asd,21,3,7,1,11,20,5,6,0,1,0,0
D1,30/08/14,0:00:00,Schalke 04,Bayern Munich,1,1,D,0,1,A,asd,8,10,4,4,15,15,1,3,4,1,0,0
D1,30/08/14,0:00:00,Stuttgart,FC Koln,0,2,A,0,2,A,asd,14,10,5,4,11,11,7,4,1,2,0,0
D1,30/08/14,0:00:00,Werder Bremen,Hoffenheim,1,1,D,0,1,A,asd,15,12,1,1,20,13,6,6,3,0,0,0
D1,30/08/14,0:00:00,Wolfsburg,Ein Frankfurt,2,2,D,1,1,D,asd,14,9,11,4,19,11,4,3,3,1,0,0
D1,31/08/14,0:00:00,Freiburg,M'gladbach,0,0,D,0,0,D,asd,17,9,4,3,11,13,4,5,1,2,0,0
D1,31/08/14,0:00:00,Mainz,Hannover,0,0,D,0,0,D,asd,14,11,2,6,12,14,4,2,0,1,0,0
